CaseID	VehicleNumber	EventNumber	PositionNumber	DCType	ObjectContactClass	CDCObjectContact	ForceDirection	ClockForce	OverrideDesc	DeformLocation	DeformLong	DeformVertical	DeformDistribution	DeformExtent	DeformCode	ImpactNumber	DamageLocation	FieldLocation	MaxCrushLocation	CDCCategory	CDCWidth	PSU	PSUStrata	RATWeight
864004189	2	1	1	T	1	1	160	5	1	R	Z Side (P + B) OR End (C + R)	L Low - top of frame, frame, and bottom of frame	W	Two	05RZLW02	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864004267	1	1	1	T	3	54	30	1	1	F	R Right - front or rear	E belt line and below	W	One	01FREW01	1	50 cm from right front bmp corner	50cm from right front bmp corner	30cm	2	50	6	1	29.901
864004267	1	2	1	T	2	31	888	0	1	R	D Distributed - side or end	A Top to Bottom of vehicle / no wheels	O	Two	00RDAO02	2	right side (tractor & trailer)	right side (tractor & trailer)	30cm	1	2000	6	1	29.901
864004367	1	1	1	T	1	6	330	11	1	L	F Side Front - left or right	E Everything below belt line	S	One	11LFES01	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864004367	2	2	1	T	1	6	280	9	1	L	D Distributed - side or end	E Everything below belt line	W	Two	09LDEW02	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864004367	2	3	1	T	1	2	120	4	1	R	D Distributed - side or end	E Everything below belt line	W	Two	04RDEW02	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864004367	3	4	1	T	1	5	180	6	1	B	D Distributed - side or end	E Everything below belt line	W	One	06BDEW01	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864004367	3	5	1	T	3	56	30	1	1	F	R Right - front or rear	E Everything below belt line	E	One	01FREE01	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864004367	4	3	1	T	1	2	220	7	1	L	B Side Rear - left or right	E Everything below belt line	N	One	07LBEN01	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864004367	5	4	1	T	1	5	0	12	1	F	D Distributed - side or end	E Everything below belt line	W	Two	12FDEW02	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864004367	5	6	1	T	1	5	340	11	1	F	L Left - front or rear	E Everything below belt line	W	Two	11FLEW02	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864004367	6	1	1	T	1	6	20	1	1	F	Y Side (F + P) OR End (L + C)	E belt line and below	W	One	01FYEW01	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864004367	6	2	1	T	1	6	20	1	1	F	Y Side (F + P) OR End (L + C)	E belt line and below	W	One	01FYEW01	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864004367	6	6	2	T	1	5	160	5	1	R	B Side rear of cab to rear of trailer/cargo area	W Below undercarriage level ( wheels and tires onl	W	One	05RBWW01	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864004407	1	1	1	T	3	54	30	1	1	R	Y Side (F + P) OR End (L + C)	E belt line and below	W	Two	01RYEW02	1	58cm from center of front bumper	78cm from center of front bumper	33cm	2	114	6	1	0
864004407	1	2	1	T	2	31	888	0	1	R	D Distributed - side or end	A Top to Bottom of vehicle / no wheels	O	Two	00RDAO02	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	0
864004408	1	1	1	T	1	1	350	12	11	F	D Distributed - side or end	H Top of frame to top	W	Eight	12FDHW08	1	begins 87.5cm left of center	Bumper corner to bumper corner	141	2	9999	6	1	19.812
864004408	2	1	1	T	1	1	10	12	1	F	D Distributed - side or end	E belt line and below	W	Six	12FDEW06	1	Front bmp 195cm from right bmp corner	bmp corner to bmp corner	91cm	2	195	6	1	19.812
864004427	1	1	1	T	1	1	180	6	11	B	D Distributed - side or end	E Everything below belt line	W	Two	06BDEW02	1	Entire rear plane	Entire rear plane	unk	2	9999	6	1	29.901
864004427	1	2	1	T	1	1	888	0	11	T	D Distributed - (F+P+B)	D Distributed	W	Eight	00TDDW08	3	top plane	top plane	Not Collected	3	9999	6	1	29.901
864004427	1	3	1	T	1	1	0	32	1	F	D Distributed - side or end	E Everything below belt line	W	Two	32FDEW02	2	Entire frontal plane	Entire frontal plane	unk	2	9999	6	1	29.901
864004427	2	1	1	T	1	1	0	12	1	F	D Distributed - side or end	E belt line and below	W	One	12FDEW01	1	52cm right of front bumper corner	72cm right of center bumper corner	#	2	182	6	1	29.901
864004427	2	2	1	T	1	1	888	0	14	U	Y Side Front/Center Section (F+P)	D Distributed	R	Two	00UYDR02	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864004427	3	3	2	T	1	1	180	6	1	B	L Left - front or rear	L Low - top of frame, frame, and bottom of frame	W	0A	06BLLW0A	1	left end of underride guard	Not applicable	Unknown	2	9999	6	1	29.901
864004487	1	1	1	T	1	1	150	5	1	R	Z Side (P + B) OR End (C + R)	E Everything below belt line	W	Three	05RZEW03	1	left rear from left door to back end	left rear from left door to back end	unk	1	9999	6	1	29.901
864004487	1	2	1	T	3	54	300	10	1	L	B Side Rear - left or right	E Everything below belt line	W	Two	10LBEW02	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864004487	2	3	1	T	1	2	150	5	1	R	D Distributed - side or end	A All	W	Three	05RDAW03	1	Entire right side	Entire left side	unk	1	9999	6	1	29.901
864004487	2	4	1	T	3	54	300	10	1	L	D Distributed - side or end	E Everything below belt line	W	Two	10LDEW02	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864004487	3	1	2	T	1	1	330	11	1	L	T Trailer	E belt line and below	W	0A	11LTEW0A	1	rear left side trailer at tandem wheels	rear left side trailer at tandem wheels	unk	1	9999	6	1	29.901
864004487	3	3	1	T	1	2	330	11	1	L	B Side rear of cab to rear of trailer/cargo area	E belt line and below	W	One	11LBEW01	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864004488	1	1	1	T	3	51	10	12	12	F	R Right - front or rear	E belt line and below	N	Two	12FREN02	1	begins 50cm right of center	bumper corner to bumper corner	C1 - 35cm	2	208	6	1	29.901
864004488	1	2	1	T	3	56	0	12	1	F	D Distributed - side or end	E belt line and below	W	Two	12FDEW02	2	front	front, undercarriage	unk	2	1850	6	1	29.901
864004488	1	3	1	T	2	31	888	0	1	R	D Distributed - side or end	T Trailer	O	Two	00RDTO02	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864004587	1	1	1	T	1	1	20	1	1	R	F Side Front - left or right	9 Unknown	9	Unknown	01RF9999	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864004587	2	1	1	T	1	1	200	7	1	L	Y Side (F + P) OR End (L + C)	E belt line and below	W	Two	07LYEW02	1	begins 365cm aft front axel	begins 365cm aft front axel	10	1	365	6	1	29.901
864004587	2	2	1	T	3	54	30	1	1	R	D Distributed - side or end	A Top to Bottom of vehicle / no wheels	W	Three	01RDAW03	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864004627	1	1	1	T	1	1	30	1	1	R	B Side Rear - left or right	E Everything below belt line	E	One	01RBEE01	1	right rear corner	right rear corner	1cm	1	9999	6	1	29.901
864004627	1	2	1	T	1	4	90	3	1	R	B Side Rear - left or right	E Everything below belt line	W	One	03RBEW01	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864004627	2	1	1	T	1	1	200	7	1	L	B Side Rear - left or right	E Everything below belt line	E	One	07LBEE01	1	begins 65cm after rear axel	begins 65cm after rear axel	2cm	1	16	6	1	29.901
864004627	3	3	1	T	1	4	120	4	1	R	Y Side (F + P) OR End (L + C)	E Everything below belt line	W	One	04RYEW01	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864004627	3	4	1	T	3	54	300	10	1	L	Y Side (F + P) OR End (L + C)	E Everything below belt line	W	Unknown	10LYEW99	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864004627	4	2	1	T	1	4	40	1	1	F	R Right - front or rear	E belt line and below	W	One	01FREW01	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864004627	4	3	2	T	1	4	210	7	1	L	B Side rear of cab to rear of trailer/cargo area	W Below undercarriage level ( wheels and tires onl	W	One	07LBWW01	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864004628	1	1	1	T	1	1	180	6	1	B	D Distributed - side or end	A All	W	Two	06BDAW02	1	begins 101cm left of center	bumper corner to bumper corner	37cm	2	194	6	1	29.901
864004628	1	2	1	T	1	1	350	12	1	F	D Distributed - side or end	E Everything below belt line	W	Three	12FDEW03	2	begins 110cm left of center	bumper corner to bumper corner	36cm	2	110	6	1	29.901
864004628	2	2	2	T	1	1	180	6	1	B	D Distributed - side or end	E belt line and below	W	0A	06BDEW0A	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864004628	3	1	1	T	1	1	0	12	1	F	D Distributed - side or end	E belt line and below	W	0A	12FDEW0A	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864004727	1	1	1	T	1	1	350	12	11	F	D Distributed - side or end	H Top of frame to top	W	Six	12FDHW06	1	Begins 101 left of center (front)	Bumper corner to bumper corner	28	2	202	6	1	19.812
864004727	2	1	2	T	1	1	170	6	14	B	Z Side (P + B) OR End (C + R)	E belt line and below	W	0A	06BZEW0A	1	Begins 119cm left of center (rear)	Begins 130cm left of center (rear)	35cm	2	238	6	1	19.812
864004728	1	1	1	T	1	1	350	12	11	F	D Distributed - side or end	A All	W	Eight	12FDAW08	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	19.812
864004728	2	1	2	T	1	1	190	6	14	B	Y Side (F + P) OR End (L + C)	L Low - top of frame, frame, and bottom of frame	W	0A	06BYLW0A	1	begins 140cm left of center	begin icc bar to end icc bar	70	2	180	6	1	19.812
864004729	1	1	1	T	2	34	999	13	1	L	Y Side (F + P) OR End (L + C)	A Top to Bottom of vehicle / no wheels	W	One	13LYAW01	2	begins 95cm after front axle	begins 72cm after front axle	C4	1	376	6	1	29.901
864004729	1	1	2	T	2	34	999	13	1	L	T Trailer	A Top to Bottom of vehicle / no wheels	W	0A	13LTAW0A	3	begins 120 cm from 2nd axle	begins 120 cm from 2nd axle	c2	99	410	6	1	29.901
864004729	1	2	1	T	3	56	50	2	1	F	R Right - front or rear	E belt line and below	W	One	02FREW01	1	begins 107cm left of center	Bumper corner to bmp corner	C2	2	242	6	1	29.901
864004730	1	1	1	T	3	55	340	11	1	F	D Distributed - side or end	E belt line and below	W	Three	11FDEW03	1	bumper corner to bumper corner	bumper corner to bumper corner	C3	2	112	6	1	29.901
864004808	1	1	1	T	1	1	170	6	12	B	D Distributed - side or end	E Everything below belt line	W	Two	06BDEW02	1	begins 68cm left of center	bumper corner to bumper corner	16cm	2	135	6	1	29.901
864004808	2	1	1	T	1	1	10	12	14	F	D Distributed - side or end	E belt line and below	W	One	12FDEW01	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864004811	1	2	1	T	1	3	260	9	1	L	Y Side (F + P) OR End (L + C)	H Top of frame to top	W	Four	09LYHW04	1	52cm front of rear axle	52cm front of rear axel	36	1	9999	6	1	29.901
864004811	2	1	1	T	1	3	90	3	1	R	Y Side (F + P) OR End (L + C)	E belt line and below	W	Two	03RYEW02	1	Right side hood area	Right side hood area	20	1	270	6	1	29.901
864004811	3	1	1	T	1	3	10	12	1	F	Y Side (F + P) OR End (L + C)	E belt line and below	W	One	12FYEW01	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864004811	3	2	2	T	1	3	90	3	1	R	T Trailer	E belt line and below	W	0B	03RTEW0B	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864004811	3	3	1	T	2	31	888	0	1	R	D Distributed - side or end	A Top to Bottom of vehicle / no wheels	O	0A	00RDAO0A	3	Right sige - tractor/ trailer	Right side - tractor/ trailer	unk	1	2120	6	1	29.901
864004907	1	1	1	T	3	54	60	2	1	R	D Distributed - side or end	E belt line and below	S	Two	02RDES02	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864004907	1	2	1	T	2	31	888	0	1	R	D Distributed - side or end	A Top to Bottom of vehicle / no wheels	O	Two	00RDAO02	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864005407	1	1	1	T	5	70	0	12	1	F	R Right - front or rear	E belt line and below	W	Unknown	12FREW99	1	begins 16cm right of center bumper	bumper corner to bmp corner	32	2	81	6	1	29.901
864005407	1	2	1	T	5	72	999	99	1	9	9 Unknown	9 Unknown	9	Unknown	99999999	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864005407	1	3	1	T	5	70	10	12	1	F	R Right - front or rear	E belt line and below	W	Two	12FREW02	2	unknown, overlapping damage	unknown, overlapping damage	unkown	2	9999	6	1	29.901
864005407	1	4	1	T	3	54	999	99	1	F	9 Unknown	E belt line and below	9	Unknown	99F9E999	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	29.901
864005408	1	1	1	T	1	1	350	12	1	F	D Distributed - side or end	A All	A	Nine	12FDAA09	1	Beg 61cm left of center c-1	bumper corner to bumper corner - front bmp	c-1	2	122	6	1	19.812
864005408	1	2	1	T	1	1	70	2	4	F	R Right - front or rear	A All	E	Eight	02FRAE08	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	19.812
864005408	2	1	2	T	1	1	240	8	1	L	T Trailer	E belt line and below	W	0A	08LTEW0A	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	19.812
864005408	2	2	2	T	1	1	240	8	14	L	T Trailer	E belt line and below	W	0B	08LTEW0B	9	Not Collected	Not Collected	Not Collected	97	9997	6	1	19.812
870003250	1	1	1	T	1	2	80	3	1	R	F Side Front - left or right	E Everything below belt line	W	One	03RFEW01	9	Not Collected	Not Collected	Not Collected	97	9997	49	7	0
870003250	1	2	1	T	1	1	190	6	12	B	D Distributed - side or end	A All	W	Six	06BDAW06	9	Not Collected	Not Collected	Not Collected	97	9997	49	7	0
870003250	1	3	1	T	3	64	30	1	1	F	Y Side (F + P) OR End (L + C)	E Everything below belt line	W	One	01FYEW01	9	Not Collected	Not Collected	Not Collected	97	9997	49	7	0
870003268	1	2	1	T	1	2	170	6	1	B	D Distributed - side or end	E Everything below belt line	W	Three	06BDEW03	1	STARTS 10 CM R OF LR BC	BC TO BC	RR BC, C1	2	9999	49	7	0
870003268	2	1	1	T	1	3	180	6	11	B	D Distributed - side or end	A All	W	Eight	06BDAW08	1	ENTIRE REAR BUMPER	SAME AS DIRECT	C3	2	158	49	7	0
870003268	2	2	1	T	1	2	0	12	1	F	D Distributed - side or end	E Everything below belt line	W	Two	12FDEW02	2	ENTIRE FRONT BUMPER	SAME AS DIRECT	UNK	2	9999	49	7	0
870004528	1	1	1	T	1	2	350	12	11	F	D Distributed - side or end	A All	W	Nine	12FDAW09	1	BC to BC	BC to BC	Unknown	2	9999	49	7	23.167
870004528	2	1	1	T	1	2	0	12	14	F	Z Side (P + B) OR End (C + R)	E belt line and below	W	Unknown	12FZEW99	1	Unknown	Unknown	UNK	2	9999	49	7	23.167
870004628	1	1	1	T	1	3	160	5	1	R	F Side Front - left or right	E Everything below belt line	W	Three	05RFEW03	1	Unknown	Unknown	Unknown	1	9999	49	7	50.061
870004628	1	2	1	T	1	1	350	12	1	L	Y Side (F + P) OR End (L + C)	E Everything below belt line	S	One	12LYES01	2	Unknown	Unknown	Unknown	1	9999	49	7	50.061
870004628	1	3	1	T	1	3	120	4	1	R	F Side Front - left or right	E Everything below belt line	W	Three	04RFEW03	4	Unknown	Unknown	Unknown	1	9999	49	7	50.061
870004628	1	4	1	T	2	31	888	0	1	T	Y Side Front/Center Section (F+P)	D Distributed	O	Two	00TYDO02	3	Entire length of vehicle	Entire length of vehicle	Unknown	3	9999	49	7	50.061
870004628	2	2	1	T	1	1	170	6	1	R	Z Side (P + B) OR End (C + R)	E Everything below belt line	S	One	06RZES01	1	22 cm aft of RR axle to 238 cm fwd	22 cm aft of RR axle to 238 cm fwd	Unknown	1	260	49	7	50.061
870004628	3	1	1	T	1	3	999	99	1	F	L Left - front or rear	E belt line and below	9	Unknown	99FLE999	1	Unknown	Unknown	Unknown	2	9999	49	7	50.061
870004628	3	3	1	T	1	3	999	99	1	F	L Left - front or rear	E belt line and below	9	Unknown	99FLE999	3	Unknown	BC to BC	Unknown	2	9999	49	7	50.061
870004628	3	5	1	T	3	55	20	1	1	F	L Left - front or rear	E belt line and below	W	Three	01FLEW03	2	Unknown	BC to BC	Unknown	2	89	49	7	50.061
870004673	1	2	1	T	5	79	340	71	1	F	D Distributed - side or end	A All	W	Six	71FDAW06	1	STARTS AT RF BC	ENTIRE FRONT	C6	2	103	49	7	23.167
870004673	1	3	1	T	3	56	999	99	1	F	9 Unknown	9 Unknown	9	Unknown	99F99999	2	UNK	UNK	UNK	2	9999	49	7	23.167
870004673	2	1	1	T	3	64	999	99	1	9	9 Unknown	9 Unknown	9	0X	9999990X	1	N/A	N/A	N/A	99	9999	49	7	23.167
870004688	1	1	1	T	2	31	888	0	1	R	D Distributed - side or end	A Top to Bottom of vehicle / no wheels	O	Two	00RDAO02	1	ENTIRE RIGHT SIDE	ENTIRE RIGHT SIDE	UNK	1	2177	49	7	80.73
870004733	1	1	2	T	3	45	70	2	1	R	T Trailer	B Belt Line and above	N	0A	02RTBN0A	1	Back right side of tractor	Back right side of tractor	Tractor exhaust pipe	2	9999	49	7	50.061
870004733	1	2	2	T	2	34	999	13	1	R	T Trailer	A Top to Bottom of vehicle / no wheels	N	0A	13RTAN0A	2	Right side of trailer	Right side of trailer	Pole contact to bottom of trailer	1	9999	49	7	50.061
870004733	1	2	1	T	2	34	999	13	1	C	R Right - front or rear	A Top to Bottom of vehicle / no wheels	W	One	13CRAW01	9	Not Collected	Not Collected	Not Collected	97	9997	49	7	50.061
870004733	1	3	1	T	3	54	260	9	1	D	D Distributed - side or end	A Top to Bottom of vehicle / no wheels	W	One	09DDAW01	3	Rear of tractor	N/A	unknown	2	9999	49	7	50.061
870004733	1	4	1	T	3	54	330	11	1	F	L Left - front or rear	L Low - top of frame, frame, and bottom of frame	E	One	11FLLE01	4	LFBC to 86 cm right	BC to BC	LFBC	2	86	49	7	50.061
870004748	1	1	1	T	3	54	10	12	1	F	L Left - front or rear	E belt line and below	W	Two	12FLEW02	9	Not Collected	Not Collected	Not Collected	97	9997	49	7	80.73
870004748	1	2	1	T	2	34	999	13	1	L	K Side(P + W)	A Top to Bottom of vehicle / no wheels	W	One	13LKAW01	9	Not Collected	Not Collected	Not Collected	97	9997	49	7	80.73
870004748	1	2	2	T	2	34	999	13	1	L	T Trailer	A Top to Bottom of vehicle / no wheels	W	0A	13LTAW0A	9	Not Collected	Not Collected	Not Collected	97	9997	49	7	80.73
870004748	1	3	1	T	3	54	350	12	1	F	R Right - front or rear	E belt line and below	W	Two	12FREW02	9	Not Collected	Not Collected	Not Collected	97	9997	49	7	80.73
870004788	1	1	1	T	1	1	30	1	1	F	Z Side (P + B) OR End (C + R)	E Everything below belt line	W	Three	01FZEW03	1	RFBC to 66 cm left	BC to BC	Unknown	2	66	49	7	50.061
870004788	1	2	1	T	1	1	90	3	1	R	B Side Rear - left or right	A All	W	Two	03RBAW02	2	22 cm aft of RR axle to 111 cm aft	111 cm aft of RR axle to 40 cm fwd	Unknown	1	89	49	7	50.061
870004788	2	1	2	T	1	1	240	8	1	L	B Side rear of cab to rear of trailer/cargo area	E belt line and below	W	0A	08LBEW0A	1	94 cm aft of front of trailer to 274 cm aft	94 cm aft of front of trailer to 274 cm aft	unk	1	180	49	7	50.061
870004788	2	2	2	T	1	1	270	9	1	L	T Trailer	E belt line and below	9	0A	09LTE90A	2	24cm forward of rear corner of trailer to 49 fwd	24cm forward of rear corner of trailer to 49 fwd	unk	1	25	49	7	50.061
870004788	2	3	1	T	3	54	0	12	1	F	D Distributed - side or end	E belt line and below	W	Three	12FDEW03	3	BC to BC	BC to BC	unk	2	249	49	7	50.061
870004828	1	1	1	T	1	1	180	6	11	B	D Distributed - side or end	A All	W	Nine	06BDAW09	1	Rear BC to BC	Rear BC to BC	Unknown	2	169	49	7	50.061
870004828	1	2	1	T	1	1	0	12	1	F	D Distributed - side or end	E Everything below belt line	W	Three	12FDEW03	2	Front BC to BC	Front BC to BC	Unknown	2	154	49	7	50.061
870004828	2	1	1	T	1	1	0	12	14	F	D Distributed - side or end	E belt line and below	W	Two	12FDEW02	1	Front BC to BC	Front BC to BC	Unknown	2	109	49	7	50.061
870004828	3	2	1	T	1	1	180	6	1	D	D Distributed - side or end	L Low - top of frame, frame, and bottom of frame	W	One	06DDLW01	1	Starts 16cm from LRBC	Rear BC to BC	Unknown	2	143	49	7	50.061
870004891	1	1	1	T	1	1	180	6	1	B	D Distributed - side or end	A All	W	Unknown	06BDAW99	1	Unknown	Unknown	Unknown	2	9999	49	7	23.167
870004891	1	3	1	T	3	58	999	99	1	B	9 Unknown	9 Unknown	9	Unknown	99B99999	2	Unknown	Unknown	Unkown	2	9999	49	7	23.167
870004891	2	1	1	T	1	1	10	12	1	F	D Distributed - side or end	E belt line and below	W	One	12FDEW01	1	Starts at RFBC	BC to BC	unk	2	183	49	7	23.167
870004968	1	1	1	T	1	1	70	82	1	F	D Distributed - side or end	E Everything below belt line	W	Two	82FDEW02	1	Starts at RFBC	BC to BC	unk	2	143	49	7	80.73
870004968	2	1	1	T	1	1	280	9	1	L	W Side rear of cab to rear of tractor	L Low - top of frame, frame, and bottom of frame	W	Two	09LWLW02	1	Starts 283cm behind LF axle	Starts 283cm behind LF axle	unk	1	194	49	7	80.73
870005168	1	1	1	T	1	1	0	12	1	F	D Distributed - side or end	E belt line and below	W	Two	12FDEW02	1	Starts at LF BC	Starts at LF BC	unk	2	140	49	7	50.061
870005168	2	1	2	T	1	1	180	6	1	B	D Distributed - side or end	F Belt line/below on trailer	W	0A	06BDFW0A	1	Starts at RR BC	Starts at RR BC	unk	2	233	49	7	50.061
870005188	1	1	1	T	1	1	0	12	1	F	L Left - front or rear	E Everything below belt line	W	One	12FLEW01	1	Begins at LF BC	Begins at LF BC	unk	2	45	49	7	50.061
870005188	2	1	1	T	1	1	180	6	1	D	R Right - front or rear	L Low - top of frame, frame, and bottom of frame	W	One	06DRLW01	1	Starts at R rear end of mud flap	Starts at R rear end of mud flap	unk	2	72	49	7	50.061
870005232	1	1	1	T	3	54	350	12	1	F	Z Side (P + B) OR End (C + R)	E belt line and below	W	One	12FZEW01	1	STARTS AT RF BC	STARTS AT RF BC	UNK	2	50	49	7	50.061
870005232	1	2	1	T	2	31	888	0	1	L	D Distributed - side or end	A Top to Bottom of vehicle / no wheels	O	One	00LDAO01	2	LEFT SIDE	LEFT SIDE	UNK	1	749	49	7	50.061
870005248	1	1	1	T	1	1	0	12	1	F	D Distributed - side or end	A Top to Bottom of vehicle / no wheels	W	Eight	12FDAW08	1	ENTIRE FRONT BUMPER	ENTIRE FRONT BUMPER	UNK	2	185	49	7	23.167
870005248	1	2	1	T	3	54	999	99	1	F	9 Unknown	E belt line and below	9	Unknown	99F9E999	2	FRONT BUMPER	OVERLAPPING DAMAGE	UNK	2	9999	49	7	23.167
870005248	2	1	1	T	1	1	170	6	1	B	D Distributed - side or end	E belt line and below	W	0A	06BDEW0A	1	STARTS AT LR BC	STARTS AT LR BC	UNK	2	153	49	7	23.167
870005249	1	3	1	T	5	88	888	0	1	L	D Distributed - side or end	A All	W	Unknown	00LDAW99	1	Entire left side	Not Applicable	Unknown	1	9999	49	7	50.061
870005249	2	1	1	T	3	54	999	99	1	F	9 Unknown	E belt line and below	9	Unknown	99F9E999	1	Starts at LF BC	Not Applicable	unk	2	208	49	7	50.061
