CaseID	VehicleNumber	Axle	BrakeType	BRAPosition	ABSInstalled	ABSFunctional	AdjustorType	ChamberSize	ChamberType	StrokeType	LeftLength	RightLength	PSU	PSUStrata	RATWeight
337006085	1	3	1	1	1	99	2	20.6	14	2	3.18	3.81	41	7	111.86
337006085	1	4	1	2	0	0	2	20.6	14	2	4.45	5.08	41	7	111.86
337006085	1	5	1	2	0	0	2	20.6	14	2	5.08	5.08	41	7	111.86
337006162	2	1	1	1	1	1	2	16.19	11	2	3.81	3.81	41	7	111.86
337006162	2	2	1	1	1	1	2	20.55	14	2	3.18	2.54	41	7	111.86
337006162	2	3	1	1	1	1	2	20.55	14	2	3.18	3.18	41	7	111.86
337006162	2	4	1	2	99	99	99	20.55	14	2	2.86	3.18	41	7	111.86
337006162	2	5	1	2	99	99	99	20.55	14	2	2.9	3.2	41	7	111.86
337006282	2	1	1	1	0	0	2	17.2	12	2	2.86	2.9	41	7	111.86
337006282	2	2	1	1	0	0	2	18.4	13	2	2.9	9992	41	7	111.86
337006282	2	3	1	1	0	0	2	20.6	14	2	4.45	4.13	41	7	111.86
337006282	2	4	1	1	0	0	2	20.6	14	2	4.76	3.81	41	7	111.86
337006282	2	5	1	2	0	0	2	20.6	14	3	9994	9994	41	7	111.86
337006282	2	6	1	2	0	0	2	20.6	14	2	5.08	5.08	41	7	111.86
337006282	2	7	1	2	0	0	2	20.6	14	2	6.35	6.35	41	7	111.86
337006322	1	1	1	1	99	99	99	9994	99	3	9994	9994	41	7	69.365
337006322	1	2	1	1	99	99	99	9994	99	3	9994	9994	41	7	69.365
337006322	1	3	1	1	99	99	99	9994	99	3	9994	9994	41	7	69.365
337006322	1	4	1	2	99	99	99	9994	99	3	9994	9994	41	7	69.365
337006322	1	5	1	2	99	99	99	9994	99	3	9994	9994	41	7	69.365
337006322	2	1	1	1	1	99	2	17.2	12	2	1.27	1.9	41	7	69.365
337006322	2	2	1	1	1	99	2	20.6	14	2	2.54	3.18	41	7	69.365
337006322	2	3	1	1	1	99	2	20.6	14	2	2.54	2.54	41	7	69.365
337006322	2	4	1	2	99	99	2	20.6	14	2	9994	9994	41	7	69.365
337006322	2	5	1	2	99	99	2	20.6	14	2	9994	9994	41	7	69.365
337006323	1	1	1	1	99	99	2	14.5	10	3	9994	9994	41	7	69.365
337006323	1	2	1	1	99	99	2	20.6	14	3	9994	9994	41	7	69.365
337006323	1	3	1	1	99	99	2	20.6	14	3	9994	9994	41	7	69.365
337006323	1	4	1	2	99	99	2	20.6	14	3	9994	9994	41	7	69.365
337006323	1	5	1	2	99	99	2	20.6	14	3	9994	9994	41	7	69.365
337006522	2	1	1	1	99	99	2	17.21	12	2	2.54	2.86	41	7	32.101
337006522	2	2	1	1	99	99	2	20.55	14	2	4.13	3.81	41	7	32.101
337006522	2	3	1	1	99	99	2	20.55	14	2	3.18	3.18	41	7	32.101
337006522	2	4	1	2	99	99	99	20.55	14	2	3.81	3.81	41	7	32.101
337006522	2	5	1	2	99	99	99	20.55	14	2	3.49	4.13	41	7	32.101
337006545	2	1	1	1	99	99	99	9994	99	3	9994	9994	41	7	32.101
337006545	2	2	1	1	99	99	99	9994	99	3	9994	9994	41	7	32.101
337006545	2	3	1	1	99	99	99	9994	99	3	9994	9994	41	7	32.101
337006545	2	4	1	2	99	99	99	9994	99	3	9994	9994	41	7	32.101
337006545	2	5	1	2	99	99	99	9994	99	3	9994	9994	41	7	32.101
337006545	3	1	1	1	99	99	99	9994	99	3	9994	9994	41	7	32.101
337006545	3	2	1	1	99	99	99	9994	99	3	9994	9994	41	7	32.101
337006545	3	3	1	1	99	99	99	9994	99	3	9994	9994	41	7	32.101
337006545	3	4	1	2	99	99	99	9994	99	3	9994	9994	41	7	32.101
337006545	3	5	1	2	99	99	99	9994	99	3	9994	9994	41	7	32.101
337006545	4	1	1	1	99	99	99	9994	99	3	9994	9994	41	7	32.101
337006545	4	2	1	1	99	99	99	9994	99	3	9994	9994	41	7	32.101
337006545	4	3	1	1	99	99	99	9994	99	3	9994	9994	41	7	32.101
337006545	4	4	1	2	99	99	99	9994	99	3	9994	9994	41	7	32.101
337006545	4	5	1	2	99	99	99	9994	99	3	9994	9994	41	7	32.101
337006545	5	1	1	1	99	99	99	9994	99	3	9994	9994	41	7	32.101
337006545	5	2	1	1	99	99	99	9994	99	3	9994	9994	41	7	32.101
337006545	5	3	1	1	99	99	99	9994	99	3	9994	9994	41	7	32.101
337006545	5	4	1	2	99	99	99	9994	99	3	9994	9994	41	7	32.101
337006545	5	5	1	2	99	99	99	9994	99	3	9994	9994	41	7	32.101
337006565	2	1	1	1	99	99	99	50.8	99	3	9994	9994	41	7	69.365
337006565	2	2	1	1	99	99	99	76.2	14	1	3.81	3.49	41	7	69.365
337006565	2	3	1	1	99	99	99	76.2	14	1	3.81	3.5	41	7	69.365
337006565	2	4	1	2	99	99	99	76.2	14	1	6.67	6.35	41	7	69.365
337006565	2	5	1	2	99	99	99	76.2	14	1	6.03	5.72	41	7	69.365
337006642	2	1	1	1	1	99	2	17.2	12	2	3.81	3.5	41	7	111.86
337006642	2	2	1	1	1	99	2	18.34	13	2	3.81	3.81	41	7	111.86
337006642	2	3	1	1	1	99	2	18.34	13	2	3.18	3.18	41	7	111.86
337006642	2	4	1	2	0	0	2	20.6	14	2	4.76	5.08	41	7	111.86
337006642	2	5	1	2	0	0	2	20.6	14	2	5.08	4.45	41	7	111.86
337006662	1	1	1	1	99	99	99	9994	99	3	9994	9994	41	7	0
337006662	1	2	1	1	99	99	99	9994	99	3	9994	9994	41	7	0
337006662	1	3	1	1	99	99	99	9994	99	3	9994	9994	41	7	0
337006662	1	4	1	2	99	99	99	9994	99	3	9994	9994	41	7	0
337006662	1	5	1	2	99	99	99	9994	99	3	9994	9994	41	7	0
338007208	4	1	1	1	1	1	99	17.2	12	2	2.54	2.54	43	9	59.006
338007208	4	2	1	1	1	1	99	20.6	14	2	2.54	3.18	43	9	59.006
338007208	4	3	1	1	1	1	99	20.6	14	2	3.18	2.86	43	9	59.006
338007208	4	4	1	2	1	1	99	20.6	14	2	3.81	4.8	43	9	59.006
338007208	4	5	1	2	1	1	99	20.6	14	2	4.76	3.81	43	9	59.006
338007286	6	1	1	1	0	0	1	18.34	13	2	5.72	3.18	43	9	127.503
338007286	6	2	1	1	0	0	1	20.55	14	2	7.3	6.35	43	9	127.503
338007286	6	3	1	1	0	0	1	20.55	14	2	6.35	7.3	43	9	127.503
338007402	2	1	1	1	0	0	1	17.2	12	2	3.18	3.18	43	9	59.006
338007402	2	2	1	1	0	0	1	20.6	14	2	4.13	3.81	43	9	59.006
338007402	2	3	1	1	0	0	1	20.6	14	2	3.81	3.49	43	9	59.006
338007442	1	1	9	1	99	99	99	9994	99	3	9994	9994	43	9	0
338007442	1	2	9	1	99	99	99	9994	99	3	9994	9994	43	9	0
338007442	1	3	9	1	99	99	99	9994	99	3	9994	9994	43	9	0
338007442	1	4	9	2	99	99	99	9994	99	3	9994	9994	43	9	0
338007508	2	1	1	1	99	99	99	17.2	12	3	9994	9994	43	9	127.503
338007508	2	2	1	1	99	99	99	20.6	14	3	9994	9994	43	9	127.503
338007508	2	3	1	1	99	99	99	20.6	14	3	9994	9994	43	9	127.503
338007508	2	4	1	2	99	99	99	20.6	14	2	3.18	3.81	43	9	127.503
338007508	2	5	1	2	99	99	99	20.6	14	2	3.18	3.81	43	9	127.503
338007582	1	1	1	1	99	99	99	17.2	12	2	3.49	3.18	43	9	127.503
338007582	1	2	1	1	99	99	99	20.6	14	2	9994	4.76	43	9	127.503
338007582	1	3	1	1	99	99	99	20.6	14	2	9994	5.72	43	9	127.503
338007582	1	4	1	2	99	99	99	20.6	14	2	3.5	5.4	43	9	127.503
338007582	1	5	1	2	99	99	99	20.6	14	2	3.8	5.4	43	9	127.503
339006191	2	1	1	1	0	0	1	17.22	12	2	1.27	1.27	45	8	131.148
339006191	2	2	1	1	0	0	1	20.56	14	2	1.27	2.54	45	8	131.148
339006191	2	3	1	1	0	0	1	20.56	14	2	1.27	1.27	45	8	131.148
339006191	2	4	1	2	0	0	1	20.56	14	2	2.54	2.54	45	8	131.148
339006191	2	5	1	2	0	0	1	20.56	14	2	2.54	2.54	45	8	131.148
339006251	2	1	1	1	1	1	2	18.4	13	2	2.54	2.54	45	8	131.148
339006251	2	2	1	1	0	0	2	20.56	14	2	2.5	3.18	45	8	131.148
339006251	2	3	1	1	1	1	2	20.56	14	2	3.2	3.81	45	8	131.148
339006251	2	4	1	2	0	0	1	20.56	14	2	2.5	3.2	45	8	131.148
339006251	2	5	1	2	0	0	1	20.56	14	2	2.5	2.5	45	8	131.148
339006276	1	1	1	1	1	1	2	17.2	12	2	2.54	2.54	45	8	131.148
339006276	1	2	1	1	0	0	2	20.6	14	2	2.54	3.18	45	8	131.148
339006276	1	3	1	1	1	1	2	20.6	14	2	3.81	3.18	45	8	131.148
339006276	1	4	1	2	1	1	2	20.6	14	2	4.45	4.45	45	8	131.148
339006276	1	5	1	2	0	0	2	20.6	14	2	3.81	4.45	45	8	131.148
339006316	1	1	1	1	1	1	2	17.2	12	2	3.18	3.18	45	8	131.148
339006316	1	2	1	1	0	0	2	20.6	14	2	3.81	3.81	45	8	131.148
339006316	1	3	1	1	1	1	2	20.6	14	2	3.81	3.81	45	8	131.148
339006316	1	4	1	2	1	1	1	20.6	14	2	2.54	2.54	45	8	131.148
339006316	1	5	1	2	1	1	1	20.6	14	2	1.3	1.3	45	8	131.148
339006351	2	1	1	1	0	0	1	18.4	13	2	3.18	3.18	45	8	211.494
339006351	2	2	1	1	0	0	1	20.6	14	2	3.81	3.8	45	8	211.494
339006351	2	3	1	1	0	0	1	20.6	14	2	3.8	3.8	45	8	211.494
339006351	2	4	1	2	0	0	1	20.6	14	2	3.8	3.8	45	8	211.494
339006351	2	5	1	2	0	0	1	20.6	14	2	3.8	9992	45	8	211.494
339006411	2	1	1	1	1	1	2	18.4	13	2	2.54	2.5	45	8	211.494
339006411	2	2	1	1	0	0	2	20.6	14	2	2.5	3.18	45	8	211.494
339006411	2	3	1	1	1	1	2	20.6	14	2	3.2	3.2	45	8	211.494
339006411	2	4	1	2	0	0	1	20.6	14	2	5.08	5.72	45	8	211.494
339006411	2	5	1	2	0	0	1	20.6	14	2	5.1	6.35	45	8	211.494
339006431	2	1	1	1	1	1	1	18.4	13	2	4.45	3.2	45	8	131.148
339006431	2	2	1	1	0	0	1	20.6	14	2	5.08	3.2	45	8	131.148
339006431	2	3	1	1	1	1	1	20.6	14	2	3.81	5.08	45	8	131.148
339006431	2	4	1	2	0	0	1	20.6	14	2	4.45	3.81	45	8	131.148
339006431	2	5	1	2	0	0	1	20.6	14	2	3.18	3.2	45	8	131.148
339006451	1	1	1	1	1	1	1	17.2	12	2	3.81	4.76	45	8	131.148
339006451	1	2	1	1	0	0	1	20.6	14	2	4.45	9992	45	8	131.148
339006451	1	3	1	1	1	1	1	20.6	14	2	4.4	5.08	45	8	131.148
339006451	1	4	1	2	0	0	1	20.6	14	2	4.4	4.4	45	8	131.148
339006451	1	5	1	2	0	0	1	20.6	14	2	2.86	4.4	45	8	131.148
339006491	2	1	1	1	1	1	2	16.2	11	2	5.08	3.81	45	8	60.692
339006491	2	2	1	1	1	1	2	20.6	14	2	5.08	3.81	45	8	60.692
339006491	2	3	1	2	0	0	1	20.6	14	2	6.03	5.08	45	8	60.692
339006551	1	1	1	1	0	0	1	18.4	13	2	3.81	3.2	45	8	211.494
339006551	1	2	1	1	0	0	1	20.6	14	2	2.54	2.5	45	8	211.494
339006551	1	3	1	1	0	0	1	20.6	14	2	3.18	2.5	45	8	211.494
339006731	1	1	1	1	1	1	1	16.2	11	2	3.18	3.18	45	8	211.494
339006731	1	2	1	1	1	1	1	20.6	14	2	4.45	4.45	45	8	211.494
339006731	1	3	1	2	0	0	1	20.6	14	2	3.81	3.8	45	8	211.494
339006731	1	4	1	3	0	0	1	20.6	14	2	4.45	2.54	45	8	211.494
339006731	1	5	1	3	0	0	1	20.6	14	2	3.81	3.81	45	8	211.494
339006771	1	1	1	1	1	1	2	17.2	12	2	2.54	2.5	45	8	211.494
339006771	1	2	1	1	0	0	2	20.6	14	2	2.5	2.5	45	8	211.494
339006771	1	3	1	1	1	1	2	20.6	14	2	2.5	3.18	45	8	211.494
339006771	1	4	1	2	0	0	1	20.6	14	2	9994	9994	45	8	211.494
339006771	1	5	1	2	1	1	1	20.6	14	2	9994	9994	45	8	211.494
339006811	2	1	1	1	0	0	1	17.2	12	2	3.81	5.08	45	8	131.148
339006811	2	2	1	1	0	0	1	20.6	14	2	3.81	3.81	45	8	131.148
339006875	2	1	1	1	1	1	2	17.2	12	2	3.81	3.18	45	8	211.494
339006875	2	2	1	1	1	1	2	20.6	14	2	3.81	3.81	45	8	211.494
339006875	2	3	1	2	0	0	1	20.6	14	2	6.35	5.08	45	8	211.494
339006875	2	4	1	3	0	0	1	20.6	14	2	3.18	3.2	45	8	211.494
339006875	2	5	1	3	0	0	1	20.6	14	2	3.2	3.2	45	8	211.494
339006876	2	1	1	1	0	0	1	18.4	13	2	2.54	2.54	45	8	131.148
339006876	2	2	1	1	0	0	1	20.6	14	2	3.18	3.18	45	8	131.148
339006876	2	3	1	1	0	0	1	20.6	14	2	3.81	3.8	45	8	131.148
339006876	2	4	1	2	0	0	1	20.6	14	2	3.81	3.18	45	8	131.148
339006876	2	5	1	2	0	0	1	20.6	14	2	4.45	3.81	45	8	131.148
339006915	8	1	1	1	1	1	2	17.2	12	2	4.45	5.08	45	8	211.494
339006915	8	2	1	1	0	0	2	20.6	14	2	5.08	4.45	45	8	211.494
339006915	8	3	1	1	1	1	2	20.6	14	2	3.81	4.45	45	8	211.494
339006915	8	4	1	2	0	0	1	20.6	14	2	9992	9992	45	8	211.494
339006915	8	5	1	2	0	0	1	20.6	14	2	9992	9992	45	8	211.494
339006935	2	1	1	1	0	0	1	17.2	12	2	2.54	3.18	45	8	131.148
339006935	2	2	1	1	0	0	1	20.6	14	2	3.18	5.72	45	8	131.148
339006935	2	3	1	1	0	0	1	20.6	14	2	3.81	3.18	45	8	131.148
339006935	2	4	1	2	0	0	1	20.6	14	2	3.8	3.8	45	8	131.148
339006935	2	5	1	2	0	0	1	20.6	14	2	3.8	3.8	45	8	131.148
339006971	2	1	1	1	1	1	1	18.4	13	2	4.45	5.72	45	8	60.692
339006971	2	2	1	1	0	0	1	20.6	14	2	3.81	3.81	45	8	60.692
339006971	2	3	1	1	1	1	1	20.6	14	2	3.81	3.18	45	8	60.692
339006971	2	4	1	2	0	0	1	20.6	14	2	4.45	5.72	45	8	60.692
339006971	2	5	1	2	0	0	1	20.6	14	2	5.08	1.27	45	8	60.692
339007031	2	1	1	1	1	1	2	18.4	13	2	9994	9994	45	8	131.148
339007031	2	2	1	1	0	0	2	20.6	14	2	9994	9994	45	8	131.148
339007031	2	3	1	1	1	1	2	20.6	14	2	9994	9994	45	8	131.148
339007031	2	4	1	2	1	1	1	20.6	14	2	9994	9994	45	8	131.148
339007031	2	5	1	2	0	0	1	20.6	14	2	9994	9994	45	8	131.148
340006566	3	1	1	1	0	99	2	17.2	12	2	2.85	2.85	48	9	426.863
340006566	3	2	1	1	0	99	2	20.6	14	2	3.18	3.18	48	9	426.863
340006566	3	3	1	1	0	99	2	20.6	14	2	3.81	3.81	48	9	426.863
340006566	3	4	1	2	1	1	2	20.6	14	2	3.18	3.18	48	9	426.863
340006566	3	5	1	2	1	1	2	20.6	14	2	2.45	3.75	48	9	426.863
340006651	3	1	1	1	0	0	1	17.2	12	2	3.81	4.44	48	9	197.543
340006651	3	2	1	1	0	0	1	20.6	14	2	4.92	4.13	48	9	197.543
340006651	3	3	1	1	0	0	1	20.6	14	2	4.76	8.89	48	9	197.543
340006666	2	1	1	1	1	1	2	17.2	12	2	3.81	3.81	48	9	426.863
340006666	2	2	1	1	1	1	2	20.6	14	2	2.54	3.18	48	9	426.863
340006666	2	3	1	1	1	1	2	20.6	14	2	3.81	3.81	48	9	426.863
340006666	2	4	1	2	1	1	2	20.6	14	2	3.18	3.18	48	9	426.863
340006666	2	5	1	2	1	1	2	20.6	14	2	3.81	4.44	48	9	426.863
340006826	1	1	1	1	0	99	2	17.2	12	2	9992	9992	48	9	426.863
340006826	1	2	1	1	0	99	2	20.6	14	2	4.45	4.45	48	9	426.863
340006826	1	3	1	1	0	99	2	20.6	14	2	4.45	3.81	48	9	426.863
340006826	1	4	1	2	1	1	2	20.6	14	2	4.45	3.18	48	9	426.863
340006826	1	5	1	2	1	1	2	20.6	14	2	3.81	2.54	48	9	426.863
340006946	2	1	1	1	0	0	2	18.4	13	2	1.9	1.9	48	9	688.372
340006946	2	2	1	1	0	0	2	20.6	14	2	2.54	2.54	48	9	688.372
340006946	2	3	1	1	0	0	2	20.6	14	2	2.54	2.54	48	9	688.372
340006946	2	4	1	2	0	0	2	20.6	14	2	5.72	4.45	48	9	688.372
340006946	2	5	1	2	0	0	2	20.6	14	2	4.76	4.45	48	9	688.372
340007050	1	1	1	1	0	99	1	17.2	12	2	4.13	5.72	48	9	688.372
340007050	1	2	1	1	0	99	1	20.6	14	2	4.45	4.45	48	9	688.372
340007050	1	3	1	1	0	99	1	20.6	14	2	4.45	3.81	48	9	688.372
340007050	1	4	1	2	0	99	1	20.6	14	2	6.35	6.35	48	9	688.372
340007050	1	5	1	2	0	99	1	20.6	14	2	5.72	6.35	48	9	688.372
340007111	3	1	1	1	1	1	2	17.2	12	2	9992	9992	48	9	197.543
340007111	3	2	1	1	1	1	2	20.6	14	2	4.45	4.45	48	9	197.543
340007111	3	3	1	1	1	1	2	20.6	14	2	5.08	4.13	48	9	197.543
340007111	3	4	1	2	1	1	2	20.6	14	2	3.81	4.76	48	9	197.543
340007111	3	5	1	2	1	1	2	20.6	14	2	4.45	4.45	48	9	197.543
340007111	4	1	1	1	0	0	1	17.2	12	2	3.81	3.81	48	9	197.543
340007111	4	2	1	1	0	0	1	20.6	14	2	3.8	3.18	48	9	197.543
340007111	4	3	1	1	0	0	1	20.6	14	2	3.2	4.45	48	9	197.543
340007111	4	4	1	2	0	0	1	20.6	14	2	5.72	5.08	48	9	197.543
340007111	4	5	1	2	0	0	1	20.6	14	2	5.1	3.8	48	9	197.543
341000001	3	1	1	1	0	0	2	18.4	13	2	.64	3.18	49	7	50.061
341000001	3	2	1	1	0	0	2	20.56	14	2	3.34	3.3	49	7	50.061
341000001	3	3	1	1	0	0	2	20.6	14	2	4.13	9992	49	7	50.061
341000001	3	4	1	2	1	99	2	20.6	14	2	2.54	1.27	49	7	50.061
341000001	3	5	1	2	0	0	2	20.56	14	2	2.5	1.3	49	7	50.061
341000021	2	1	1	1	1	99	2	17.22	12	2	3.18	3.49	49	7	50.061
341000021	2	2	1	1	1	99	2	20.56	14	2	3.81	3.8	49	7	50.061
341000021	2	3	1	1	1	99	2	20.56	14	2	4.76	4.45	49	7	50.061
341000021	2	4	1	2	1	99	2	20.56	14	2	2.86	3.18	49	7	50.061
341000021	2	5	1	2	1	99	2	20.56	14	2	3.49	3.81	49	7	50.061
341006428	2	1	1	1	0	0	2	17.22	12	2	5.4	5.72	49	7	50.061
341006428	2	2	1	1	0	0	2	20.56	14	2	3.18	3.49	49	7	50.061
341006428	2	3	1	1	0	0	2	20.6	14	2	3.2	3.81	49	7	50.061
341006428	2	4	1	2	1	99	1	20.6	14	2	3.8	3.8	49	7	50.061
341006428	2	5	1	2	1	99	1	20.6	14	2	5.08	5.72	49	7	50.061
342006370	2	1	1	9	1	1	2	17.2	12	2	3.49	3.49	73	5	60.371
342006370	2	2	1	9	1	1	2	20.6	14	2	3.81	3.18	73	5	60.371
342006370	2	3	1	9	1	1	2	20.6	14	2	4.76	4.45	73	5	60.371
342006370	2	4	1	9	0	99	2	20.6	14	2	3.81	4.45	73	5	60.371
342006370	2	5	1	9	0	99	2	20.6	14	2	3.18	5.08	73	5	60.371
342006545	6	1	1	1	0	0	2	17.2	12	2	5.72	9994	73	5	356.366
342006545	6	2	1	1	0	0	2	20.6	14	2	3.18	9994	73	5	356.366
342006545	6	3	1	1	0	0	2	20.6	14	2	4.13	3.81	73	5	356.366
342006545	6	4	1	2	0	0	2	20.6	14	2	4.76	5.08	73	5	356.366
342006545	6	5	1	2	0	0	2	20.6	14	2	2.54	4.45	73	5	356.366
342006565	2	1	1	9	1	1	2	17.2	12	2	3.18	3.18	73	5	60.371
342006565	2	2	1	9	1	1	2	20.6	14	2	4.13	5.08	73	5	60.371
342006565	2	3	1	9	1	1	2	20.6	14	2	2.86	3.81	73	5	60.371
342006565	2	4	1	9	0	0	2	20.6	14	2	3.18	3.81	73	5	60.371
342006565	2	5	1	9	0	0	2	20.6	14	2	3.18	3.18	73	5	60.371
342006605	2	1	1	1	1	1	2	17.2	12	2	2.86	3.18	73	5	195.635
342006605	2	2	1	1	1	1	2	20.6	14	2	3.18	3.81	73	5	195.635
342006605	2	3	1	2	1	1	2	20.6	14	2	4.13	3.49	73	5	195.635
342006605	2	4	1	3	1	1	2	20.6	14	2	3.81	4.45	73	5	195.635
342006605	2	5	1	9	1	1	2	20.6	14	2	4.45	4.13	73	5	195.635
342006805	1	1	1	1	1	1	2	17.2	12	2	3.81	3.49	73	5	60.371
342006805	1	2	1	1	99	99	2	20.6	14	2	4.13	4.45	73	5	60.371
342006805	1	3	1	1	1	1	2	20.6	14	2	3.81	3.81	73	5	60.371
342006805	1	4	1	9	99	99	99	20.6	14	2	4.13	4.45	73	5	60.371
342006805	1	5	1	9	99	99	99	20.6	14	2	4.13	4.45	73	5	60.371
343007095	2	1	1	1	99	99	2	9999	99	9	2.54	2.54	72	4	58.657
343007095	2	2	1	1	99	99	2	9999	99	9	5.08	5.08	72	4	58.657
343007095	2	3	1	1	99	99	2	9999	99	9	4.45	4.45	72	4	58.657
343007095	2	4	1	2	99	99	99	9999	99	9	4.45	4.45	72	4	58.657
343007095	2	5	1	2	99	99	99	9999	99	9	6.35	6.35	72	4	58.657
344006655	1	1	1	1	1	99	2	9994	99	3	9994	9994	72	4	32.201
344006655	1	2	1	1	99	99	2	9994	99	3	9994	9994	72	4	32.201
344006655	1	3	1	1	1	99	2	9994	99	3	9994	9994	72	4	32.201
344006655	1	4	1	2	99	99	2	9994	99	3	9994	9994	72	4	32.201
344006655	1	5	1	2	99	99	2	9994	99	3	9994	9994	72	4	32.201
344006775	1	1	1	1	1	99	2	9994	99	3	9994	9994	72	4	9.937
344006775	1	2	1	1	1	99	2	9994	99	3	9994	9994	72	4	9.937
344006775	1	3	1	2	1	99	2	9994	99	3	9994	9994	72	4	9.937
344006775	1	4	9	3	99	99	99	9999	99	9	9999	9999	72	4	9.937
344006775	1	5	1	3	99	99	99	9994	99	3	9994	9994	72	4	9.937
344006835	1	1	1	1	99	99	2	17.2	12	2	3.81	3.81	72	4	58.657
344006835	1	2	1	1	99	99	2	20.6	14	2	4.45	6.99	72	4	58.657
344006835	1	3	1	1	99	99	2	20.6	14	2	4.45	5.72	72	4	58.657
344006835	1	4	1	2	99	99	2	20.6	14	2	7.62	5.72	72	4	58.657
344006835	1	5	1	2	99	99	2	20.6	14	2	5.08	3.81	72	4	58.657
344006835	2	1	1	1	1	99	2	17.2	12	9	9994	9994	72	4	58.657
344006835	2	2	1	1	1	99	2	20.6	14	9	9994	9994	72	4	58.657
344006835	3	1	1	1	1	99	2	9999	99	9	2.54	2.5	72	4	58.657
344006835	3	2	1	1	0	99	2	9999	99	9	2.5	2.5	72	4	58.657
344006835	3	3	1	1	1	99	2	9999	99	9	2.5	3.2	72	4	58.657
344006835	3	4	1	2	0	99	2	9999	99	9	3.18	3.81	72	4	58.657
344006835	3	5	1	2	1	99	2	9999	99	9	2.5	2.5	72	4	58.657
344006835	4	1	1	1	1	99	2	17.2	12	9	3.81	3.2	72	4	58.657
344006835	4	2	1	1	99	99	2	20.6	14	9	4.45	3.8	72	4	58.657
344006835	4	3	1	1	1	99	2	20.6	14	9	4.45	3.8	72	4	58.657
344006835	4	4	1	2	99	99	2	20.6	14	9	2.54	2.5	72	4	58.657
344006835	4	5	1	2	99	99	2	20.6	14	9	3.18	2.5	72	4	58.657
344006915	3	1	1	1	1	99	2	17.2	12	9	9994	9994	72	4	9.937
344006915	3	2	1	1	99	99	2	20.6	14	9	2.54	2.54	72	4	9.937
344006915	3	3	1	1	1	99	2	20.6	14	9	2.5	2.5	72	4	9.937
344006915	3	4	1	2	99	99	2	20.6	14	9	2.9	2.86	72	4	9.937
344006915	3	5	1	2	99	99	2	20.6	14	9	3.18	3.81	72	4	9.937
344006915	4	1	1	1	1	99	2	17.2	12	9	3.81	3.8	72	4	9.937
344006915	4	2	1	1	1	99	2	20.6	14	9	3.8	3.8	72	4	9.937
344006999	1	1	1	1	1	1	2	9999	99	9	9999	9999	72	4	58.657
344006999	1	2	1	1	99	99	2	20.6	14	9	9999	9999	72	4	58.657
344006999	1	3	1	1	1	1	2	20.6	14	9	9999	9999	72	4	58.657
344006999	1	4	1	2	1	1	2	20.6	14	9	3.18	4.4	72	4	58.657
344006999	1	5	1	2	1	1	2	20.6	14	9	3.49	3.5	72	4	58.657
344006999	2	1	1	1	1	1	99	9999	99	9	9999	9999	72	4	58.657
344006999	2	2	1	1	1	1	99	9999	99	9	9999	9999	72	4	58.657
344006999	2	3	1	1	1	1	99	9999	99	9	9999	9999	72	4	58.657
344006999	2	4	1	2	99	99	99	9999	99	9	9999	9999	72	4	58.657
344006999	2	5	1	2	99	99	99	9999	99	9	9999	9999	72	4	58.657
344007015	1	1	1	1	1	1	2	17.2	12	2	3.18	3.18	72	4	9.937
344007015	1	2	1	1	99	99	2	20.6	14	2	9999	9999	72	4	9.937
344007015	1	3	1	1	1	1	2	20.6	14	2	1.91	2.54	72	4	9.937
344007015	1	4	1	2	1	1	2	20.6	14	2	3.81	3.81	72	4	9.937
344007015	1	5	1	2	1	1	2	20.6	14	2	3.81	4.13	72	4	9.937
344007355	2	1	1	1	0	0	1	17.2	12	2	2.54	3.49	72	4	58.657
344007355	2	2	1	1	0	0	1	20.6	14	2	5.08	3.81	72	4	58.657
344007355	2	3	1	1	0	0	1	18.4	13	2	3.18	3.81	72	4	58.657
344007355	2	4	1	2	0	0	2	20.6	14	2	2.54	6.35	72	4	58.657
344007355	2	5	1	2	0	0	2	20.6	14	2	5.08	5.08	72	4	58.657
345006548	2	1	1	1	1	1	99	9994	99	3	9994	9994	74	4	34.412
345006548	2	2	1	1	1	1	99	9994	99	3	9994	9994	74	4	34.412
345006548	2	3	1	1	1	1	99	9994	99	3	9994	9994	74	4	34.412
345006548	2	4	1	2	1	1	99	9994	99	3	9994	9994	74	4	34.412
345006548	2	5	1	2	1	1	99	9994	99	3	9994	9994	74	4	34.412
345006608	2	1	1	1	0	0	2	17.2	12	2	3.49	3.81	74	4	34.412
345006608	2	2	1	1	0	0	2	20.6	14	2	2.54	4.13	74	4	34.412
345006608	2	3	1	1	0	0	2	20.6	14	2	3.18	3.18	74	4	34.412
345006608	2	4	1	2	0	0	2	20.6	14	2	3.81	3.81	74	4	34.412
345006608	2	5	1	2	0	0	2	20.6	14	2	3.49	4.45	74	4	34.412
345006609	2	1	1	1	1	1	2	9994	99	3	9994	9994	74	4	18.891
345006609	2	2	1	1	1	1	2	9994	99	3	9994	9994	74	4	18.891
345006609	2	3	1	1	1	1	2	9994	99	3	9994	9994	74	4	18.891
345006609	2	4	1	2	1	1	2	9994	99	3	9994	9994	74	4	18.891
345006609	2	5	1	2	1	1	2	9994	99	3	9994	9994	74	4	18.891
345006610	2	1	1	1	1	1	2	17.2	12	2	2.22	3.49	74	4	18.891
345006610	2	2	1	1	1	1	2	20.56	14	2	3.81	3.18	74	4	18.891
